mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_degree,param_C,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
4.776624631881714,2.4549131325472313,1.450843381881714,1.9358594277528614,rbf,auto,4,1.0,"{'kernel': 'rbf', 'gamma': 'auto', 'degree': 4, 'C': 1}",0.9718912569223024,0.9776275704493526,0.9838814821045547,0.9849118896412499,0.9759010808764773,0.9788426559987874,0.004912771351165375,20,0.9176875314650108,0.933073115003808,0.9427387811750851,0.9437691887117803,0.9377760020187575,0.9350089236748882,0.009464963247160403,20
2.380691957473755,0.2709120187025117,0.25435967445373536,0.046830239484157446,rbf,scale,3,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'degree': 3, 'C': 10}",0.9678008055042793,0.9754696623508505,0.9852273205198302,0.9884026580308701,0.9771207469403205,0.97880423866923,0.0073268645373223504,21,0.9161142809196173,0.9239654734704238,0.9342642049038988,0.946250578289944,0.9305421205366531,0.9302273316241074,0.010114632364798632,34
43.00187454223633,6.886550129105262,0.06235909461975098,0.021607161139903106,linear,auto,4,100.0,"{'kernel': 'linear', 'gamma': 'auto', 'degree': 4, 'C': 100}",0.9669617385467361,0.982028010493357,0.9780354964882029,0.9873932792194137,0.9780670395760609,0.9784971128647542,0.0067092760748532045,24,0.921924819600604,0.939144876026064,0.9395319005761871,0.9492471716364554,0.9320877318416957,0.9363872999362013,0.009061110996784087,16
2.5233904838562013,0.15493707162156978,0.11508145332336425,0.012531822597487252,poly,scale,3,0.1,"{'kernel': 'poly', 'gamma': 'scale', 'degree': 3, 'C': 0.1}",0.9599555294512503,0.9674727088093426,0.9749653026033562,0.9746288429995374,0.970202296336796,0.9694449360400565,0.00551106978061571,42,0.9164499077026346,0.9012439705509012,0.9367455944820625,0.9285759347268369,0.9153488665517096,0.919672854802829,0.012161014015825892,40
1.2816874027252196,0.3990845946999742,0.05636663436889648,0.0055129569328357655,poly,scale,2,100.0,"{'kernel': 'poly', 'gamma': 'scale', 'degree': 2, 'C': 100}",0.9583822789058567,0.9656744520605907,0.9783509273667831,0.9843441140598057,0.9790133322118013,0.9731530209209674,0.0095990192974432,36,0.9116882027185769,0.9208132351696707,0.9320877318416957,0.9425284939226984,0.9290911384951844,0.9272417604295653,0.010429064709100303,37
3.7952306270599365,0.45360409201760415,0.04026665687561035,0.006217328822448655,linear,scale,3,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'degree': 3, 'C': 10}",0.9670456452424905,0.9817741389523569,0.9801173402868317,0.9876666526475165,0.9789292173108466,0.9791065988880086,0.0067366157022516445,14,0.9244000671253566,0.925086739443175,0.9420132901543508,0.9485216806157211,0.9320877318416957,0.9344219018360598,0.009481178362073425,21
0.9442718505859375,0.06583883810214179,0.047762584686279294,0.003816121179545671,linear,scale,4,1.0,"{'kernel': 'linear', 'gamma': 'scale', 'degree': 4, 'C': 1}",0.9726883705319684,0.9803143775916052,0.9836922235774067,0.9897064389956681,0.9817891239433065,0.9816381069279909,0.005498913067451201,1,0.921924819600604,0.9220508589320469,0.9450098835008622,0.9552403583294782,0.9382912057871051,0.9365034252300193,0.013023371823785053,12
1.3323776721954346,0.3022791235964077,0.08672418594360351,0.008125893046039829,poly,auto,3,10.0,"{'kernel': 'poly', 'gamma': 'auto', 'degree': 3, 'C': 10}",0.9601862728645747,0.9732694423288483,0.9787504731463179,0.9802855700887412,0.971968709256845,0.9728920935370654,0.0070910791388532025,37,0.9214004027521395,0.9281226199543031,0.9300269167683055,0.940772595365269,0.9432539849434327,0.93271530395669,0.008152679351872999,30
2.504716157913208,1.3903509309780877,0.6832756519317627,1.0137929261675938,rbf,auto,4,100.0,"{'kernel': 'rbf', 'gamma': 'auto', 'degree': 4, 'C': 100}",0.9671295519382447,0.9777756621816027,0.9812318627244816,0.9881923707784833,0.9800647684737351,0.9788788432193094,0.0068256540947451575,18,0.9173519046819935,0.9325124820174324,0.9390166968078395,0.9534844597720488,0.9402573915969215,0.9365245869752471,0.011759850845614948,10
1.3996989727020264,0.5199432478383981,0.07243103981018066,0.0055636913132175595,poly,scale,2,1.0,"{'kernel': 'poly', 'gamma': 'scale', 'degree': 2, 'C': 1}",0.9686398724618224,0.9778814419903529,0.9794864785296715,0.9836922235774068,0.9740295243302352,0.9767459081778977,0.0051017255269141856,30,0.9164499077026346,0.9305978674790555,0.9377760020187575,0.9437691887117803,0.9390166968078395,0.9335219325440134,0.00952155438011641,27
0.7492334842681885,0.03002923503776748,0.0520439624786377,0.006355242000615443,poly,auto,2,100.0,"{'kernel': 'poly', 'gamma': 'auto', 'degree': 2, 'C': 100}",0.9656192314146669,0.9763159008208513,0.977509778357236,0.9902742145771124,0.9766160575345922,0.9772670365408918,0.007826179158931041,28,0.9203515690552105,0.9287996107303037,0.9414980863860033,0.9492471716364554,0.9280607309584893,0.9335914337532925,0.010358200065959939,26
0.8793948650360107,0.019334782681966138,0.06517891883850098,0.006245265356294961,poly,scale,3,1.0,"{'kernel': 'poly', 'gamma': 'scale', 'degree': 3, 'C': 1}",0.9650948145662025,0.9744964881103495,0.9796336796063423,0.9849539470917273,0.9717794507296967,0.9751916760208635,0.006769143390675862,32,0.9152122839402583,0.9318354912414318,0.9414980863860033,0.9425284939226984,0.9335387138831643,0.9329226138747113,0.009808454124026143,29
0.8796792507171631,0.034134870177724624,0.06814494132995605,0.0026548430326774814,poly,auto,2,10.0,"{'kernel': 'poly', 'gamma': 'auto', 'degree': 2, 'C': 10}",0.9686188957878838,0.9778179741051028,0.9796336796063423,0.9837553097531228,0.9740715817807125,0.9767794882066327,0.005134490697088729,29,0.9164499077026346,0.9305978674790555,0.9420132901543508,0.9437691887117803,0.9390166968078395,0.9343693901711321,0.010037082383735282,25
1.2806305408477783,0.057147747513160325,0.11812782287597656,0.03980439287877639,poly,scale,4,0.1,"{'kernel': 'poly', 'gamma': 'scale', 'degree': 4, 'C': 0.1}",0.9541030374223864,0.9653359566725903,0.9751966185809816,0.976984060226269,0.966900786474324,0.9677040918753104,0.008166980043651496,43,0.9152122839402583,0.9037192180756536,0.9295117129999578,0.9243386465912437,0.9123522732051982,0.9170268269624623,0.009072723506713235,42
0.9857661724090576,0.12482335977016265,0.06513910293579102,0.011505523311651774,poly,auto,3,100.0,"{'kernel': 'poly', 'gamma': 'auto', 'degree': 3, 'C': 100}",0.9653884880013426,0.9731636625200981,0.9807902594944695,0.9903373007528284,0.9721789965092316,0.9763717414555941,0.008521301370405646,31,0.9184007383789226,0.9312748582550562,0.9372607982504101,0.9504878664255374,0.9293014257475712,0.9333451374114995,0.010518348540579881,28
