0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.37983994127850407,-0.5417237345024728,2.086723563921252,-0.29962614365100876,0.47955127495362354,0.4598440803356064,-0.3240595030171497,-0.7126068430683037,0.31639242945812995,-0.45599189800200923,-0.11455923442217275,-0.6632362086915522,0.6648541359467407,0.12080743018215778,0.2816218239830516,-0.39215720150369315,0.06745889577458775,0.300037922431649
-1.0381811466773203,3.3653240387834504,-1.6866540219782742,0.6629086801431847,-0.5281237386055564,1.3407138010928716,0.30821083053891674,0.19131150299506536,-0.38149687275886107,0.5526061905870459,0.5619796659619354,-0.9669794395771552,-0.026940547061736098,-0.09924007528009987,0.10355434421898263,0.09640705372552333,-0.1879952880056247,0.0366291340919252
-0.8696439655899062,-0.6284269959205959,-0.657137213461053,0.71049881153579,-0.6743824588003033,-1.239047192078886,-0.20194573162847126,-0.4641729545160396,0.47409525687771076,0.6244002119108889,-0.918218671754981,0.042787081461736265,0.3362491118239954,0.26054633698434637,-0.14522625174413178,0.11526764569382814,-0.029864256026736258,0.19029439186493363
-0.9636978337523106,-0.5849600991607928,-0.7810439435676705,-0.685429866294138,0.47573343507132787,-0.1892675351342767,-0.06907731048622844,0.24281754665689018,-0.8536701189353153,-0.8328940605969279,-0.7702158053145471,-0.2005573549374518,-0.4673806631645585,-0.017148281001782062,-0.291081623668693,-0.31287520174861894,-0.1236501462356801,-0.1367120611084298
-0.22373594595627122,-0.33700357704185824,0.3307470534500674,2.170617466009717,-0.07063981917320918,-0.48562729968212703,-0.4663270756750355,0.050052260783395225,0.4411753931429065,0.07895564338611863,-1.0300925813683035,0.7585533321089633,-0.1833080159186905,-0.4699918331112697,-0.3780345811668085,0.11786552511969856,-0.3978059112951,-0.05262190850919507
-0.41755583449588823,4.495442266886815,-0.2093988323773634,0.039688450802332784,-0.02932069023313623,-0.23342409523147245,-0.08606021244723917,-0.0858295878238032,0.07988476427423295,0.05627108458624744,0.1425910334425431,0.08499225601496335,0.11653132591315574,0.08617838888333207,-0.0026609301246066086,-0.01979365929775001,0.42559770030507116,-0.05123229593983247
-0.9116209216581274,-0.8372043849225352,-0.6706075228698958,-0.6691260414227181,0.41835970493352465,0.18238275891066474,0.18117459919444834,0.9375030938335529,0.16996271320299633,0.32398988696132913,-0.13786480652009941,-0.12696677668769335,0.5551430589565722,-0.04034531654598572,0.03022995637658432,-0.2954239933787345,0.15218206772812148,-0.4255032994354852
-0.9915424123068017,-0.7432366885425041,-0.26478412079522357,-0.9857564383348241,-0.19139361646971464,0.32575449992115596,0.013260517615289943,0.8095945482400368,0.1308660296869975,-0.11643167859643119,0.08673127493738186,0.5759323603346072,-0.531035889602885,0.2907867541799427,-0.08898789024054177,-0.460984002916652,-0.14803593370889206,0.21427042569388438
2.23128814042515,-1.1028199005301558,-1.2714497995885683,0.7431069927497074,0.7257874610907297,0.574780529450237,1.918039848125835,0.39638681466187803,-0.5393358975071025,0.29318607799132146,0.8594302836538008,-0.3891579140261388,-0.45651436881301827,-0.30836435379648924,-0.29829549838420893,0.0040662597295749725,0.4132650146313026,0.02827157353999904
-0.12360251157646934,-1.085673718535652,0.6684417387119468,1.2573212135548522,-0.7254228376065919,1.4338299595414314,0.018149115180963543,-1.0223886615606341,-0.6603404481525105,-0.24337019786412736,0.23377417523659527,0.21852167869960076,-0.057213578104024276,-0.12030399476876746,-0.27439476364284715,-0.39982589850273087,-0.09044875856771883,0.16299973089301684
-0.5185358467701144,0.8711543947535575,0.3146920899355694,-0.4981390883927481,0.2681740263639469,-2.1247087899078547,-0.4326527905613685,-0.08001348958596585,-0.8621917987609811,-0.272379166462668,-0.27745699525295475,-0.34956411463981346,-0.27155027857563324,-0.1444750705899716,-0.13461997768525297,-0.28716733975988484,0.05771265713087936,0.17349138723827856
-1.4689720708398801,-0.8250264732890857,-0.24328480098228472,0.5435204420570015,0.780385961837332,0.45846256997641255,-0.3677885585999402,0.5293732763033112,-0.5885417056057659,0.8957008913258426,-0.5053629614505827,0.891356600232464,-0.46015789922170036,-0.019934007837483003,-0.5219106633291086,0.2745280959392676,0.055404037350706314,0.008789106026301174
4.375099300569444,0.08783439282160854,1.0563673990814082,-0.8796783849525937,-1.8684079716674311,-0.6806295278322847,0.06807735996676813,0.41583101158170904,-0.41535986974920824,0.18417557819733532,0.02477246685144091,-0.10390620207208384,-0.010469387330615088,-0.4887440943059437,-0.12326241604197358,-0.349935847987342,0.1398489919525595,0.537564484834387
-1.0480387740126105,-0.5950426081474287,-1.037095217355947,-0.0983356513186844,-0.0434332614061627,-0.38400956568681477,-0.0522286638905157,-0.00628281774207376,-1.2327430808439905,-0.9179389323195084,0.25887761492202366,-0.45299056064396687,-0.408041193679381,-0.3995534017035221,0.17181784155357038,0.03244261467431547,-0.6673922640486212,-0.07946621738050094
-1.036573120015896,-0.6363256551528205,-1.1041880502261978,0.042217199840035566,0.03530443959965694,0.15189140700597348,-0.2599761753358656,-1.1003238910132442,-0.39461306007953284,-1.4368192481460493,0.06277022628729467,-0.19609779236193398,-0.37018075665993383,-0.10506196264544249,0.27924236270069347,0.05751345516750683,0.39402871184354304,-0.30825521958724145
-0.8641016879435699,-0.5469560244740541,-0.5332026053041178,-0.8379003183281887,-0.4761324530225232,0.15414985576528267,0.15253828815325998,1.0287612406529043,0.2562665666703739,0.667744199700253,-0.06596693388756841,0.2808260889513832,-0.06338862692619618,-0.38873152932181104,0.6934785321086068,-0.27158199872696437,-0.4191359873174273,-0.2101204797800392
-0.737977567078303,-0.3702466632272108,-0.3573156409970069,0.10265192722018172,-0.4584759961821236,-1.412507712998277,0.12205108571597768,1.0844581393166037,0.3717867028865634,-0.30227719022945376,-0.0695617135312247,0.07689260176180562,0.1325188211359774,0.25251627601015314,-0.3636949584038451,-0.17168690228619157,-0.19836227620874552,0.25770638484732794
0.4754060166610199,0.40021096190067074,1.8957766501679407,-0.2220129892922859,0.32091018816576095,0.3402665693693695,-0.022710473124915184,-0.12124602957714556,0.29436159060518696,-0.3772062616954992,0.23201516970929936,0.5560771816731807,-0.19724965641611136,-0.15114147042888437,0.5976768297959443,1.0147381140992875,-0.5819424305171174,-0.22078209594225512
-0.4355706149025932,-0.8972886644249434,1.4582371016255478,-0.07038741782154341,-0.7613932096947059,1.4262221588550323,0.8614198417868956,0.9709715308256961,-0.3192033027400359,0.21719321681366532,-0.6141318155459143,-0.3545050527431299,-0.280361313035559,-0.010937253238914924,-0.13850439929481356,0.08362252082309951,0.32232568784631377,0.1435011199326482
-0.3238923521463189,-0.05338959926766429,0.630662024203799,-1.1683609592419535,1.0061699508580544,-0.3577091172600374,-0.2221122107649576,0.11342601273392164,-0.016647901540309984,-0.37222056266906844,0.5727169160104959,0.7498515112761328,0.17968638471705756,-0.265351680535032,-0.4852112803006486,0.6446431733468843,0.53012138442805,0.005228786680276931
-0.9647557130535503,-1.0256972153691823,-0.9534311859065554,0.6146041281507809,-0.40078337129611535,0.213838956601962,-0.11279764036483539,-0.9605814663984709,-0.13463444572345634,0.7068650571560277,0.2769728725859164,0.26814833554878936,-0.26699866193287275,-0.08161755629722683,0.5960023507267869,0.15350298451805583,-0.5241781724764193,0.21041074578848246
1.49833174279307,-0.2751982691290846,-0.5302359043338813,0.6356933277227543,-1.4213828091337137,-0.6949724729127551,2.030696542634436,-0.1659918126719107,0.18931223726656948,-0.5282482951511225,0.6811837079415075,-0.5385647844121497,0.16515394178872955,0.03014013777660185,-0.6666712162084794,0.6475953163632551,-0.28196965473388425,-0.650764053190602
-1.617607844856885,-0.40035339534450487,0.9079027468301779,-1.25772425763594,0.9390610472434101,-0.37560656680676474,-0.9588118362994288,0.3777839742192091,-0.08561902275487032,0.6110175635839953,0.42713389912883026,-0.16828610907424585,0.2051874170431769,0.20536660419152897,0.06271433281178473,0.30109212514187594,0.31180914685888383,-0.03170812363346931
-0.8104869696741372,3.9427258435020933,-1.2240587572242436,0.6863388794283037,-0.6879281269414542,0.3809086635746938,0.3085766740158016,0.57174280984495,0.2668698124424313,-0.3527003822475909,-0.40484236670962104,0.06783936971408194,0.015350490061281474,0.25042588242600405,-0.15820346648449174,-0.12099718575804058,0.2845464998046259,0.0579174957916852
-0.7416121724056544,-0.1999543068065872,-0.5966382031769173,1.1396021151753766,-1.0686579567867,-0.5328228951208096,0.04078074419923382,-0.08348284891490312,0.7825273724986375,0.558318801284211,0.7815369885497372,-0.19478568270044044,-0.6153149010253476,-0.43811555273883823,-0.23486761705640308,0.2512217326098512,0.42783579544778383,0.07541927526353104
-0.9137949731233017,-1.0636573562245057,-0.8000630074117645,-0.015193650536380457,0.0028408143607490804,0.34439757152229,-0.11441389998543874,-0.5215893636419633,0.5394730838725461,-0.6095553716519139,0.8615817344183174,-0.3049815935895545,0.08347109716133005,0.16484224571362172,-0.2262059487888772,-0.21584236545190927,-0.08832836653717391,0.06330768927210845
0.5486467523376654,-0.26075751508467704,2.323167101952258,-0.010239289559268935,0.31976771299814516,0.8896103657551794,-0.20635960550671947,-0.6247331295218221,0.35921488996257933,-0.08064844887506237,0.01680472765739799,-0.11140723487994336,-0.15420703249462908,-0.3825407374018661,-0.011736014241859272,-0.3027164478066484,0.17232668729001632,0.22166391531742408
-0.45810061056924883,-0.005375947036801554,0.3887342263241811,-0.853856214212534,0.7624078213372941,-0.6490376049244263,-0.47302461560881237,-0.7537831285906311,0.861599756765117,-0.022848714911004347,0.34696326948239786,-0.08699766549983984,0.20582206825542726,-0.23328179931277593,0.1739210516995584,0.04714051926213869,-0.5546998149474115,0.41029706049063636
